date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth,rain_tomorrow,sin_doy,cos_doy,sin_woy,cos_woy,precipitation_roll3_mean,precipitation_roll3_std,pressure_roll3_mean,pressure_roll3_std,cloud_cover_roll3_mean,cloud_cover_roll3_std
1995-09-04,4.0,8.9,192.0,20.8,15.4,8.8,0.0,100580.0,0.0,1,-0.8958392907349086,-0.4443781781046134,-0.9350162426854146,-0.35460488704253595,0.8000000000000059,1.3856406460548867,100936.66666666667,413.5617648353205,4.666666666666667,1.1547005383792908
1995-09-05,6.0,6.4,163.0,21.0,15.8,10.8,4.3,100140.0,0.0,1,-0.903355802324684,-0.4288919379124841,-0.9350162426854146,-0.35460488704253595,1.4333333333333391,2.482606157515271,100520.0,353.8361202596101,4.666666666666667,1.1547005383792908
1995-09-06,7.0,2.9,116.0,19.6,16.4,11.8,5.3,99830.0,0.0,1,-0.910604630094216,-0.4132786077829044,-0.9350162426854146,-0.35460488704253595,3.200000000000006,2.81602556806564,100183.33333333333,376.87309977458636,5.666666666666667,1.5275252316519707
1995-09-07,7.0,1.1,84.0,20.3,16.8,13.9,7.8,98480.0,0.0,0,-0.9175836260593933,-0.3975428142825566,-0.9350162426854146,-0.35460488704253595,5.800000000000005,1.8027756377318327,99483.33333333333,882.62864973538,6.666666666666667,0.5773502691896744
1995-09-08,7.0,1.6,93.0,22.4,17.6,15.0,0.0,99480.0,0.0,0,-0.9242907221930929,-0.3816892202666594,-0.9350162426854146,-0.35460488704253595,4.366666666666672,3.982880029994971,99263.33333333333,700.5949852330508,7.0,0.0
1995-09-09,6.0,7.7,171.0,18.4,17.4,12.5,0.0,100830.0,0.0,1,-0.9307239310379793,-0.36572252349726925,-0.9350162426854146,-0.35460488704253595,2.600000000000006,4.503332099679015,99596.66666666667,1179.3359713557845,6.666666666666667,0.5773502691896744
1995-09-10,7.0,0.6,71.0,21.9,15.0,11.7,13.7,100570.0,0.0,1,-0.9368813462954315,-0.34964745525122826,-0.9350162426854146,-0.35460488704253595,4.566666666666673,7.909698687897834,100293.33333333333,716.2634524626319,6.666666666666667,0.5773502691896744
1995-09-11,6.0,7.4,165.0,19.2,17.4,13.0,1.5,100530.0,0.0,1,-0.9427611433904206,-0.3334687789181871,-0.9709418174260522,-0.2393156642875578,5.066666666666673,7.514208762959193,100643.33333333333,162.89055630604108,6.333333333333333,0.5773502691896795
1995-09-12,6.0,5.9,147.0,19.8,15.7,12.2,3.1,101110.0,0.0,0,-0.9483615800121716,-0.31719128858910595,-0.9709418174260522,-0.2393156642875578,6.100000000000006,6.630233781700265,100736.66666666667,323.9341496873855,6.333333333333333,0.5773502691896795
1995-09-13,4.0,7.1,159.0,19.7,14.6,9.5,0.0,101390.0,0.0,1,-0.9536809966304455,-0.300819807635668,-0.9709418174260522,-0.2393156642875578,1.5333333333333392,1.5502687938976005,101010.0,438.6342439896315,5.333333333333333,1.154700538379286
1995-09-14,6.0,4.2,124.0,18.4,14.6,9.5,5.2,100950.0,0.0,0,-0.9587178169872965,-0.2843591872810037,-0.9709418174260522,-0.2393156642875578,2.766666666666673,2.615976554431007,101150.0,222.71057451399915,5.333333333333333,1.154700538379286
1995-09-15,7.0,2.0,93.0,18.4,14.5,10.6,0.0,100580.0,0.0,1,-0.9634705485641487,-0.26781430516217486,-0.9709418174260522,-0.2393156642875578,1.7333333333333396,3.002221399785952,100973.33333333333,405.50380187328386,5.666666666666667,1.527525231651971
1995-09-16,7.0,0.6,67.0,20.0,15.5,12.6,17.0,100840.0,0.0,1,-0.9679377830240643,-0.2511900638848196,-0.9709418174260522,-0.2393156642875578,7.400000000000006,8.710912696152993,100790.0,190.00000000092788,6.666666666666667,0.5773502691896751
1995-09-17,6.0,2.2,94.0,19.9,16.4,12.9,4.1,101380.0,0.0,1,-0.9721181966290613,-0.23449138957041057,-0.9709418174260522,-0.2393156642875578,7.0333333333333385,8.871489916205324,100933.33333333333,408.08495847517776,6.666666666666667,0.5773502691896751
1995-09-18,6.0,1.4,80.0,18.7,16.2,12.4,3.1,101710.0,0.0,0,-0.9760105506323683,-0.21772323039653227,-0.9927088740980539,-0.12053668025532357,8.066666666666672,7.752633961005301,101310.0,439.2038251203597,6.333333333333333,0.5773502691896802
1995-09-19,6.0,0.7,66.0,18.4,16.8,14.9,0.0,101780.0,0.0,1,-0.9796136916454901,-0.20089055513063533,-0.9927088740980539,-0.12053668025532357,2.4000000000000044,2.137755832643059,101623.33333333333,213.6195996009949,6.0,0.0
1995-09-20,4.0,6.1,138.0,19.6,15.0,11.5,0.3,102000.0,0.0,0,-0.9829265519799822,-0.1839983516576799,-0.9927088740980539,-0.12053668025532357,1.133333333333338,1.7097758137641177,101830.0,151.3274595053949,5.333333333333333,1.1547005383792865
1995-09-21,4.0,10.6,179.0,20.2,13.2,6.9,0.0,102290.0,0.0,0,-0.9859481499638303,-0.16705162550211952,-0.9927088740980539,-0.12053668025532357,0.10000000000000474,0.17320508075520563,102023.33333333333,255.79940057336185,4.666666666666667,1.1547005383792914
1995-09-22,5.0,6.6,140.0,18.9,15.1,10.0,0.0,102340.0,0.0,1,-0.9886775902323404,-0.15005539834465262,-0.9927088740980539,-0.12053668025532357,0.10000000000000474,0.17320508075520563,102210.0,183.5755975078354,4.333333333333333,0.5773502691897107
1995-09-23,5.0,9.7,168.0,16.5,15.1,11.3,2.8,102410.0,0.0,1,-0.9911140639934545,-0.13301470653419636,-0.9927088740980539,-0.12053668025532357,0.933333333333338,1.616580753730772,102346.66666666667,60.277137736391296,4.666666666666667,0.5773502691897056
1995-09-24,4.0,4.0,109.0,17.2,13.7,10.9,1.2,101200.0,0.0,0,-0.9932568492674141,-0.11593459959550066,-0.9927088740980539,-0.12053668025532357,1.3333333333333381,1.4047538337134913,101983.33333333333,679.2888438165968,4.666666666666667,0.5773502691897056
1995-09-25,4.0,5.1,120.0,18.4,11.3,5.4,0.0,102090.0,0.0,1,-0.9951053111006973,-0.09882013873287211,-1.0,-1.8369701987210297e-16,1.3333333333333381,1.4047538337134913,101900.0,626.9768735769718,4.333333333333333,0.5773502691897107
1995-09-26,8.0,0.0,41.0,16.3,14.4,10.3,19.9,101600.0,0.0,0,-0.99665890175417,-0.08167639533042288,-1.0,-1.8369701987210297e-16,7.033333333333338,11.159002344893235,101630.0,445.7577817608506,5.333333333333333,2.3094010767585207
1995-09-27,5.0,8.0,145.0,15.6,13.7,11.1,0.0,101390.0,0.0,1,-0.9979171608653922,-0.06450844944931713,-1.0,-1.8369701987210297e-16,6.633333333333337,11.489270356873527,101693.33333333333,359.2121007617733,5.666666666666667,2.0816659994661504
1995-09-28,3.0,6.9,134.0,17.2,10.3,5.0,0.1,102190.0,0.0,0,-0.9988797155850336,-0.047321388322432316,-1.0,-1.8369701987210297e-16,6.666666666666671,11.460511914104567,101726.66666666667,414.7690120219726,5.333333333333333,2.516611478423599
1995-09-29,3.0,9.2,152.0,18.1,10.8,4.5,0.0,102140.0,0.0,1,-0.9995462806873576,-0.03012030484690836,-1.0,-1.8369701987210297e-16,0.03333333333333807,0.057735026914020125,101906.66666666667,448.14432199201406,3.6666666666666665,1.154700538379299
1995-09-30,6.0,3.0,90.0,20.9,12.2,6.2,0.9,101520.0,0.0,0,-0.999916658654738,-0.012910296075008843,-1.0,-1.8369701987210297e-16,0.3333333333333381,0.49328828623104626,101950.0,373.229152130895,4.0,1.7320508075689074
1995-10-01,4.0,7.8,137.0,18.5,15.8,10.8,0.0,100930.0,0.0,0,-0.9999907397361902,0.004303538296243821,-1.0,-1.8369701987210297e-16,0.30000000000000476,0.519615242270114,101530.0,605.0619802965203,4.333333333333333,1.5275252316519787
1995-10-02,7.0,3.6,95.0,18.7,13.6,8.8,0.0,101450.0,0.0,1,-0.999768501979891,0.021516097436222233,-0.9927088740980539,0.12053668025532321,0.30000000000000476,0.519615242270114,101300.0,322.3352292262619,5.666666666666667,1.527525231651971
1995-10-03,7.0,2.6,82.0,17.8,14.4,10.0,0.7,101010.0,0.0,1,-0.9992500112396837,0.03872228089217399,-0.9927088740980539,0.12053668025532321,0.23333333333333806,0.40414518843203184,101130.0,280.0000000006193,6.0,1.732050807568897
1995-10-04,7.0,0.5,51.0,18.4,16.2,14.5,6.0,100420.0,0.0,0,-0.9984354211555644,0.05591699010060302,-0.9927088740980539,0.12053668025532321,2.2333333333333383,3.280751946327665,100960.0,516.8171823772375,7.0,0.0
1995-10-05,3.0,9.5,144.0,17.9,14.2,10.0,0.0,101150.0,0.0,1,-0.9973249731081556,0.07309512989807687,-0.9927088740980539,0.12053668025532321,2.2333333333333383,3.280751946327665,100860.0,387.4274125566579,5.666666666666667,2.309401076758519
1995-10-06,7.0,0.2,43.0,19.0,14.7,11.5,3.1,101270.0,0.0,0,-0.995918996147179,0.09025161003104071,-0.9927088740980539,0.12053668025532321,3.033333333333338,3.0005555041246548,100946.66666666667,460.0362304576444,5.666666666666667,2.309401076758519
1995-10-07,6.0,0.0,35.0,24.6,16.8,14.5,0.0,101930.0,0.0,0,-0.9942179068939518,0.10738134666416219,-0.9927088740980539,0.12053668025532321,1.033333333333338,1.78978583448768,101450.0,420.00000000040916,5.333333333333333,2.0816659994661517
1995-10-08,3.0,9.4,138.0,23.7,18.2,11.9,0.0,102220.0,0.0,0,-0.9922222094179323,0.12447926388678869,-0.9927088740980539,0.12053668025532321,1.033333333333338,1.78978583448768,101806.66666666667,486.8606919167695,5.333333333333333,2.0816659994661517
1995-10-09,2.0,9.5,137.0,20.5,18.2,12.6,0.0,101930.0,0.0,0,-0.989932495087353,0.141540295217043,-0.9709418174260523,0.2393156642875574,0.0,0.0,102026.66666666667,167.43157806600863,3.6666666666666665,2.081665999466159
1995-10-10,6.0,2.1,69.0,22.1,16.6,12.6,0.0,102390.0,0.0,0,-0.9873494423939863,0.15855938510313475,-0.9709418174260523,0.2393156642875574,0.0,0.0,102180.0,232.59406699299157,3.6666666666666665,2.0816659994661593
1995-10-11,4.0,4.1,89.0,21.0,17.1,12.1,0.0,102200.0,0.0,0,-0.9844738167520923,0.17553149042142777,-0.9709418174260523,0.2393156642875574,0.0,0.0,102173.33333333333,231.15651263521363,4.0,2.0000000000000258
1995-10-12,6.0,2.5,72.0,21.1,17.8,14.5,0.0,102050.0,0.0,0,-0.9813064702716094,0.19245158197082995,-0.9709418174260523,0.2393156642875574,0.0,0.0,102213.33333333333,170.391705589427,5.333333333333333,1.154700538379286
1995-10-13,3.0,6.5,107.0,21.1,17.4,13.8,0.0,102080.0,0.0,0,-0.977848341505657,0.20931464596304802,-0.9709418174260523,0.2393156642875574,0.0,0.0,102110.0,79.3725393340795,4.333333333333333,1.5275252316519785
1995-10-14,5.0,2.1,65.0,19.2,16.8,12.5,0.0,101700.0,0.0,0,-0.9741004551724207,0.22611568550828806,-0.9709418174260523,0.2393156642875574,0.0,0.0,101943.33333333333,211.26602503401355,4.666666666666667,1.5275252316519767
1995-10-15,6.0,2.7,71.0,20.1,15.8,12.3,0.0,101860.0,0.0,0,-0.9700639218515075,0.24284972209593497,-0.9709418174260523,0.2393156642875574,0.0,0.0,101880.0,190.78784028427683,4.666666666666667,1.5275252316519767
1995-10-16,6.0,2.9,72.0,18.2,15.3,10.5,0.0,102140.0,0.0,0,-0.9657399376548551,0.2595117970697995,-0.9350162426854148,0.3546048870425356,0.0,0.0,101900.0,222.71057451396135,5.666666666666667,0.5773502691896901
1995-10-17,6.0,0.0,30.0,15.1,15.4,12.5,0.0,101900.0,0.0,0,-0.9611297838723012,0.27609697309746806,-0.9350162426854148,0.3546048870425356,0.0,0.0,101966.66666666667,151.43755588912646,6.0,0.0
1995-10-18,6.0,1.3,52.0,17.3,13.0,10.8,0.0,102860.0,0.0,0,-0.956234826591906,0.292600335633348,-0.9350162426854148,0.3546048870425356,0.0,0.0,102300.0,499.59983987221074,6.0,0.0
1995-10-19,6.0,3.3,72.0,14.2,12.6,7.8,0.0,102930.0,0.0,1,-0.9510565162951538,0.3090169943749473,-0.9350162426854148,0.3546048870425356,0.0,0.0,102563.33333333333,575.5287424044722,6.0,0.0
1995-10-20,7.0,1.4,52.0,16.0,11.4,8.6,0.5,102760.0,0.0,0,-0.9455963874271426,0.3253420847119804,-0.9350162426854148,0.3546048870425356,0.1666666666666714,0.28867513459382077,102850.0,85.44003745517858,6.333333333333333,0.57735026918968
1995-10-21,3.0,8.5,110.0,15.9,10.8,5.6,0.0,102890.0,0.0,0,-0.9398560579418956,0.3415707691678552,-0.9350162426854148,0.3546048870425356,0.1666666666666714,0.28867513459382077,102860.0,88.88194417508159,5.333333333333333,2.081665999466152
1995-10-22,6.0,5.4,86.0,16.5,11.2,6.6,0.0,102050.0,0.0,0,-0.9338372288229252,0.3576982388331255,-0.9350162426854148,0.3546048870425356,0.1666666666666714,0.28867513459382077,102566.66666666667,452.1430452121071,5.333333333333333,2.081665999466152
1995-10-23,5.0,0.8,42.0,20.5,11.4,6.2,0.0,101530.0,0.0,1,-0.9275416835791968,0.37371971479046845,-0.88545602565321,0.464723172043768,0.0,0.0,102156.66666666667,686.245825731334,4.666666666666667,1.527525231651977
1995-10-24,4.0,6.9,95.0,16.1,15.2,9.8,7.2,100450.0,0.0,1,-0.9209712877166345,0.3896304495307878,-0.88545602565321,0.464723172043768,2.400000000000005,4.156921938165238,101343.33333333333,816.1699169496999,5.0,1.0000000000000435
1995-10-25,3.0,7.8,99.0,17.9,13.3,10.5,0.2,101120.0,0.0,1,-0.914127988185334,0.4054257283599965,-0.88545602565321,0.464723172043768,2.4666666666666717,4.100406483915072,101033.33333333333,545.1910979956273,4.0,1.0000000000000526
1995-10-26,8.0,0.0,25.0,15.8,14.8,11.6,1.5,101070.0,0.0,0,-0.9070138128026359,0.4211008707960892,-0.88545602565321,0.464723172043768,2.9666666666666717,3.723349746308123,100880.0,373.2291521308893,5.0,2.645751311064607
1995-10-27,5.0,4.4,73.0,13.4,14.7,13.6,0.0,101340.0,0.0,0,-0.8996308696522437,0.43665123195606304,-0.88545602565321,0.464723172043768,0.5666666666666714,0.8144527815243549,101176.66666666667,143.64307617729182,5.333333333333333,2.5166114784235996
1995-10-28,5.0,6.9,89.0,14.7,8.4,3.5,0.0,101920.0,0.0,0,-0.8919813464595483,0.4520722039323045,-0.88545602565321,0.464723172043768,0.5000000000000048,0.8660254037841068,101443.33333333333,434.3193909252462,6.0,1.7320508075688974
1995-10-29,6.0,2.9,59.0,15.6,9.6,4.5,0.0,101640.0,0.0,0,-0.8840675099433636,0.467359217158002,-0.88545602565321,0.464723172043768,0.0,0.0,101633.33333333333,290.0574655713557,5.333333333333333,0.5773502691896965
1995-10-30,6.0,6.3,83.0,15.2,11.2,6.7,0.0,102170.0,0.0,0,-0.8758917051442427,0.48250774176121836,-0.8229838658936566,0.5680647467311555,0.0,0.0,101910.0,265.14147167190936,5.666666666666667,0.5773502691896913
1995-10-31,3.0,8.0,92.0,14.0,9.7,4.2,0.0,102820.0,0.0,0,-0.867456354729597,0.49751328890718016,-0.8229838658936566,0.5680647467311555,0.0,0.0,102210.0,591.0160742317809,5.0,1.7320508075689027
1995-11-01,5.0,0.4,31.0,12.2,9.6,5.2,0.0,102330.0,0.0,0,-0.858763958275803,0.5123714121284234,-0.8229838658936566,0.5680647467311555,0.0,0.0,102440.0,338.6738844380327,4.666666666666667,1.5275252316519774
1995-11-02,4.0,4.3,66.0,12.0,7.5,2.8,0.0,102160.0,0.0,0,-0.8498170915275282,0.5270777086423715,-0.8229838658936566,0.5680647467311555,0.0,0.0,102436.66666666667,342.68547289559893,4.0,1.0000000000000526
1995-11-03,3.0,5.6,74.0,11.3,7.8,3.7,0.0,102150.0,0.0,0,-0.8406184056344783,0.541627820655981,-0.8229838658936566,0.5680647467311555,0.0,0.0,102213.33333333333,101.15993937167725,4.0,1.0000000000000526
1995-11-04,4.0,8.6,90.0,9.7,6.4,1.6,0.0,103200.0,0.0,0,-0.8311706263658084,0.5560174366570437,-0.8229838658936566,0.5680647467311555,0.0,0.0,102503.33333333333,603.3517492588246,3.6666666666666665,0.5773502691897225
1995-11-05,5.0,8.3,87.0,11.6,5.6,1.4,0.0,103630.0,0.0,0,-0.8214765533024145,0.5702422926917866,-0.8229838658936566,0.5680647467311555,0.0,0.0,102993.33333333333,761.3365440681848,4.0,1.0000000000000528
1995-11-06,6.0,8.0,84.0,11.1,4.8,-1.9,0.0,103300.0,0.0,0,-0.8115390590073611,0.5842981736283682,-0.7485107481711012,0.6631226582407952,0.0,0.0,103376.66666666667,225.01851775729602,5.0,1.0000000000000437
1995-11-07,7.0,0.1,24.0,14.1,6.2,1.4,0.0,102840.0,0.0,0,-0.8013610881746766,0.5981809144059165,-0.7485107481711012,0.6631226582407952,0.0,0.0,103256.66666666667,396.7786956650916,6.0,1.0000000000000346
1995-11-08,7.0,0.3,27.0,13.9,8.6,3.2,0.0,102400.0,0.0,1,-0.7909456567567775,0.6118864012687241,-0.7485107481711012,0.6631226582407952,0.0,0.0,102846.66666666667,450.03703551340567,6.666666666666667,0.5773502691896754
1995-11-09,7.0,0.0,20.0,11.7,11.7,9.5,6.4,101520.0,0.0,1,-0.7802958510707756,0.6254105729852463,-0.7485107481711012,0.6631226582407952,2.133333333333338,3.6950417228135275,102253.33333333333,672.1111019271244,7.0,0.0
1995-11-10,8.0,0.0,19.0,15.0,10.6,9.5,1.0,100550.0,0.0,1,-0.7694148268839383,0.6387494220515267,-0.7485107481711012,0.6631226582407952,2.4666666666666717,3.4428670223133455,101490.0,925.3647929332291,7.333333333333333,0.5773502691896653
1995-11-11,7.0,0.0,19.0,15.0,11.6,8.3,1.2,100190.0,0.0,1,-0.7583058084785627,0.6518989958787124,-0.7485107481711012,0.6631226582407952,2.866666666666671,3.0615900008545824,100753.33333333333,687.9195689422486,7.333333333333333,0.5773502691896653
1995-11-12,7.0,0.0,19.0,15.4,13.1,11.2,0.6,100670.0,0.0,0,-0.7469720876965558,0.6648553979642859,-0.7485107481711012,0.6631226582407952,0.933333333333338,0.3055050463294494,100470.0,249.79991993664254,7.333333333333333,0.5773502691896653
1995-11-13,7.0,3.5,51.0,13.5,13.0,10.5,0.0,101540.0,0.0,1,-0.7354170229639858,0.6776147890466887,-0.6631226582407955,0.7485107481711009,0.6000000000000046,0.5999999999995209,100800.0,684.3244844372829,7.0,0.0
1995-11-14,5.0,2.4,43.0,14.7,9.9,6.3,1.9,101170.0,0.0,1,-0.7236440382959131,0.6901733882429714,-0.6631226582407955,0.7485107481711009,0.833333333333338,0.9712534856219354,101126.66666666667,436.6157731160044,6.333333333333333,1.154700538379279
1995-11-15,6.0,3.1,47.0,12.0,11.8,8.9,0.9,99730.0,0.0,1,-0.7116566222817751,0.7025274741691566,-0.6631226582407955,0.7485107481711009,0.933333333333338,0.9504384952919148,100813.33333333333,956.2600761998174,6.0,1.0000000000000346
1995-11-16,6.0,0.4,25.0,5.4,10.7,9.4,0.8,99480.0,0.0,0,-0.6994583270516471,0.7146733860429609,-0.6631226582407955,0.7485107481711009,1.2000000000000046,0.6082762530293503,100126.66666666667,912.1586119385599,5.666666666666667,0.5773502691896911
1995-11-17,2.0,6.2,63.0,7.6,3.0,0.5,0.0,101150.0,0.0,0,-0.6870527672236669,0.7266075247685657,-0.6631226582407955,0.7485107481711009,0.5666666666666713,0.49328828623104193,100120.0,900.7219326742027,4.666666666666667,2.3094010767585234
1995-11-18,1.0,7.8,70.0,10.0,2.6,-2.3,0.0,102820.0,0.0,0,-0.6744436188329457,0.7383263540031063,-0.6631226582407955,0.7485107481711009,0.2666666666666713,0.4618802153510775,101150.0,1670.000000000105,3.0,2.645751311064614
1995-11-19,5.0,7.0,66.0,10.2,4.9,-0.2,0.0,102740.0,0.0,0,-0.6616346182422783,0.7498264012045687,-0.6631226582407955,0.7485107481711009,0.0,0.0,102236.66666666667,941.9306414666011,2.6666666666666665,2.0816659994661633
1995-11-20,5.0,3.9,49.0,10.8,5.0,-0.1,0.0,102530.0,0.0,1,-0.6486295610349817,0.7611042586607744,-0.5680647467311558,0.8229838658936564,0.0,0.0,102696.66666666667,149.77761292556116,3.6666666666666665,2.3094010767585265
1995-11-21,7.0,0.0,16.0,12.7,6.0,1.3,0.1,101510.0,0.0,0,-0.6354323008901774,0.7721565844991642,-0.5680647467311558,0.8229838658936564,0.033333333333337996,0.057735026913972885,102260.0,657.9513659841025,5.666666666666667,1.1547005383792812
1995-11-22,7.0,0.5,24.0,12.3,10.6,8.5,0.0,102170.0,0.0,0,-0.6220467484408679,0.7829801036770625,-0.5680647467311558,0.8229838658936564,0.033333333333337996,0.057735026913972885,102070.0,517.3006862554373,6.333333333333333,1.1547005383792754
1995-11-23,6.0,0.2,20.0,13.4,8.4,4.5,0.0,102260.0,0.0,1,-0.6084768701151263,0.7935716089521473,-0.5680647467311558,0.8229838658936564,0.033333333333337996,0.057735026913972885,101980.0,409.5119045892883,6.666666666666667,0.577350269189668
1995-11-24,8.0,0.1,18.0,13.1,10.6,7.9,0.2,100780.0,0.0,1,-0.5947266869607633,0.8039279618328214,-0.5680647467311558,0.8229838658936564,0.06666666666667133,0.11547005383543063,101736.66666666667,829.7188278770606,7.0,1.0000000000000209
1995-11-25,7.0,0.0,15.0,11.2,11.8,10.6,5.8,100100.0,0.0,1,-0.5808002734538013,0.8140460935082175,-0.5680647467311558,0.8229838658936564,2.000000000000005,3.2924155266307786,101046.66666666667,1104.4153807936978,7.0,1.0000000000000209
1995-11-26,7.0,0.8,25.0,12.4,10.2,9.2,4.6,99960.0,0.0,1,-0.5667017562911176,0.8239230057575542,-0.5680647467311558,0.8229838658936564,3.533333333333338,2.948445918332701,100280.0,438.63424398963593,7.333333333333333,0.5773502691896557
1995-11-27,6.0,2.4,36.0,12.0,9.6,6.7,3.7,100160.0,0.0,1,-0.5524353131676194,0.83355577183857,-0.46472317204376834,0.8854560256532098,4.7000000000000055,1.0535653752850043,100073.33333333333,102.63202879069057,6.666666666666667,0.577350269189668
1995-11-28,6.0,1.8,32.0,12.1,8.6,5.1,1.2,101030.0,0.0,1,-0.5380051715382999,0.8429415373547826,-0.46472317204376834,0.8854560256532098,3.1666666666666714,1.7616280348963458,100383.33333333333,568.8878038187279,6.333333333333333,0.5773502691896741
1995-11-29,7.0,0.5,22.0,8.3,10.0,7.8,0.1,101740.0,0.0,0,-0.5234156073655502,0.8520775211013092,-0.46472317204376834,0.8854560256532098,1.6666666666666714,1.8448125469360717,100976.66666666667,791.3490590969917,6.333333333333333,0.5773502691896741
1995-11-30,7.0,0.0,14.0,11.7,6.0,3.8,0.0,102020.0,0.0,1,-0.5086709438521049,0.860961015888994,-0.46472317204376834,0.8854560256532098,0.43333333333333807,0.6658328118475028,101596.66666666667,510.3266927505259,6.666666666666667,0.577350269189668
1995-12-01,8.0,0.0,14.0,13.1,8.2,4.6,0.6,102070.0,0.0,1,-0.4937755501599773,0.8695893893466108,-0.46472317204376834,0.8854560256532098,0.23333333333333806,0.32145502536552656,101943.33333333333,177.8576209603852,7.333333333333333,0.5773502691896557
1995-12-02,8.0,0.0,13.0,12.2,10.4,7.6,0.8,102200.0,0.0,1,-0.478733840115789,0.8779600847008877,-0.46472317204376834,0.8854560256532098,0.4666666666666714,0.41633319989252854,102096.66666666667,92.91573243368644,7.666666666666667,0.5773502691896495
1995-12-03,8.0,0.0,13.0,6.6,11.2,10.3,6.2,102100.0,0.0,1,-0.46355027090285117,0.8860706215341376,-0.46472317204376834,0.8854560256532098,2.533333333333338,3.1770006819849375,102123.33333333333,68.068592858146,8.0,0.0
1995-12-04,8.0,0.0,13.0,3.5,6.4,6.3,0.1,102560.0,0.0,1,-0.44822934174041057,0.8939185965192569,-0.354604887042536,0.9350162426854146,2.3666666666666716,3.3381631675717647,102286.66666666667,241.9366308223855,8.0,0.0
1995-12-05,7.0,2.2,31.0,0.8,3.0,2.4,2.0,102460.0,0.0,1,-0.43277559255043163,0.9015016841318836,-0.354604887042536,0.9350162426854146,2.7666666666666715,3.1214312956290993,102373.33333333333,241.9366308223855,7.666666666666667,0.5773502691896495
1995-12-06,8.0,0.0,13.0,1.8,-0.8,-2.4,1.7,101830.0,1.0,1,-0.41719360261231697,0.9088176373395027,-0.354604887042536,0.9350162426854146,1.2666666666666713,1.021436896402686,102283.33333333333,395.7692930656528,7.666666666666667,0.5773502691896495
1995-12-07,8.0,0.8,21.0,5.0,0.6,-0.6,0.2,101550.0,0.0,0,-0.4014879892059729,0.915864288267287,-0.354604887042536,0.9350162426854146,1.3000000000000047,0.9643650760989939,101946.66666666667,466.0829682939369,7.666666666666667,0.5773502691896495
1995-12-08,6.0,5.2,44.0,6.2,2.4,-0.3,0.0,102250.0,0.0,0,-0.38566340624360745,0.9226395488404874,-0.354604887042536,0.9350162426854146,0.6333333333333381,0.9291573243174422,101876.66666666667,352.3256069798043,7.333333333333333,1.1547005383792663
1995-12-09,1.0,6.8,51.0,2.3,2.0,-2.3,0.0,103410.0,0.0,1,-0.3697245428906732,0.9291414114031742,-0.354604887042536,0.9350162426854146,0.06666666666667141,0.1154700538353814,102403.33333333333,939.4324527786397,5.0,3.6055512754640007
1995-12-10,0.0,0.2,16.0,7.9,-0.9,-4.1,0.1,103730.0,0.0,0,-0.3536761221763721,0.935367949313148,-0.354604887042536,0.9350162426854146,0.03333333333333807,0.05773502691387373,103130.0,778.7168933575031,2.3333333333333335,3.21455025366434
1995-12-11,7.0,4.9,42.0,7.3,2.0,-3.9,0.0,103480.0,0.0,1,-0.33752289959411347,0.941317317512847,-0.23931566428755785,0.9709418174260521,0.03333333333333807,0.05773502691387372,103540.0,168.2260384136795,2.6666666666666665,3.7859388972002
1995-12-12,8.0,0.0,12.0,8.2,4.3,1.3,0.1,103410.0,0.0,1,-0.32126966169236515,0.9469877530760751,-0.23931566428755785,0.9709418174260521,0.06666666666667141,0.05773502691387507,103540.0,168.2260384136795,5.0,4.358898943540684
1995-12-13,7.0,0.0,12.0,5.5,6.4,4.7,0.3,103340.0,0.0,0,-0.3049212246562894,0.9523775757303974,-0.23931566428755785,0.9709418174260521,0.13333333333333808,0.15275252316327279,103410.0,70.00000000257694,7.333333333333333,0.5773502691896684
1995-12-14,7.0,1.1,22.0,4.5,4.6,3.8,0.0,103080.0,0.0,1,-0.288482432880609,0.9574851883550394,-0.23931566428755785,0.9709418174260521,0.13333333333333805,0.15275252316327276,103276.66666666667,173.8773514109725,7.333333333333333,0.5773502691896684
1995-12-15,8.0,0.0,12.0,6.1,3.4,2.3,0.6,102480.0,0.0,0,-0.2719581575341061,0.9623090774541486,-0.23931566428755785,0.9709418174260521,0.3000000000000047,0.29999999999902266,102966.66666666667,441.05933085436146,7.333333333333333,0.5773502691896684
1995-12-16,7.0,0.0,12.0,5.3,4.0,1.8,0.0,101980.0,0.0,1,-0.25535329511618726,0.9668478136052776,-0.23931566428755785,0.9709418174260521,0.20000000000000473,0.3464101615129284,102513.33333333333,550.7570547289399,7.333333333333333,0.5773502691896684
1995-12-17,8.0,0.0,12.0,5.4,4.6,3.8,2.2,101640.0,0.0,0,-0.23867276600595003,0.9711000518829506,-0.23931566428755785,0.9709418174260521,0.9333333333333381,1.137248140615209,102033.33333333333,422.53205006684755,7.666666666666667,0.5773502691896633
1995-12-18,8.0,0.0,12.0,6.1,4.4,3.5,0.0,101770.0,0.0,1,-0.2219215130041659,0.9750645322571947,-0.12053668025532364,0.9927088740980539,0.7333333333333382,1.2701705922169468,101796.66666666667,171.56145643381402,7.666666666666667,0.5773502691896633
1995-12-19,8.0,0.0,12.0,5.5,4.8,3.4,27.8,101540.0,0.0,1,-0.20510449986861928,0.9787400799669153,-0.12053668025532364,0.9927088740980539,10.000000000000005,15.454449197561184,101650.0,115.32562594826355,8.0,0.0
